id,product,category,quantity,unit_price,region,sales_rep,total
2576,Phone,Electronics,4.0,676.22,West,Eve,2704.88
2577,Tablet,Furniture,1.0,511.12,South,Dave,511.12
2578,Mouse,Office,4.0,468.46,South,,1873.84
2579,Keyboard,Office,,1203.39,East,Alice,
2580,Mouse,Office,2.0,319.87,,Eve,639.74
2581,Monitor,Electronics,1.0,1032.9,South,Eve,1032.9
2582,Monitor,Electronics,5.0,851.28,South,Eve,4256.4
2583,Desk,Office,3.0,265.95,West,,797.8499999999999
2584,Phone,Electronics,3.0,1205.83,North,,3617.49
2585,Tablet,Office,4.0,13.28,East,Eve,53.12
2586,Mouse,Electronics,2.0,1336.79,East,Carol,2673.58
2587,Tablet,Electronics,2.0,1480.3,East,Alice,2960.6
2588,Laptop,Furniture,3.0,113.47,,Dave,340.40999999999997
2589,Monitor,Furniture,1.0,15.02,North,Dave,15.02
2590,Monitor,Furniture,1.0,526.2,West,Alice,526.2
2591,Keyboard,Furniture,4.0,1257.59,North,Bob,5030.36
2592,Keyboard,Electronics,,1488.14,,Eve,
2593,Mouse,Furniture,2.0,855.2,,Carol,1710.4
2594,Laptop,Electronics,,494.54,East,Bob,
2595,Monitor,Electronics,2.0,1030.03,North,Alice,2060.06
2596,Keyboard,Office,2.0,419.41,,Carol,838.82
2597,Tablet,Electronics,,609.04,East,Carol,
2598,Monitor,Electronics,5.0,87.01,,Alice,435.05
2599,Tablet,Furniture,4.0,531.3,North,,2125.2
2600,Tablet,Office,5.0,1021.22,North,Bob,5106.1
2601,Desk,Furniture,5.0,1360.15,West,Dave,6800.75
2602,Desk,Furniture,3.0,675.26,East,,2025.78
2603,Tablet,Furniture,,769.28,East,Eve,
2604,Phone,Office,5.0,950.83,,Alice,4754.150000000001
2605,Mouse,Electronics,4.0,220.71,East,Carol,882.84
2606,Monitor,Electronics,2.0,422.85,South,Alice,845.7
2607,Tablet,Office,5.0,157.36,North,Bob,786.8000000000001
2608,Monitor,Electronics,2.0,559.12,East,Eve,1118.24
2609,Desk,Office,4.0,1429.3,West,,5717.2
2610,Chair,Electronics,1.0,1164.24,East,Bob,1164.24
2611,Chair,Furniture,,704.89,South,Alice,
2612,Keyboard,Electronics,4.0,1111.91,,Carol,4447.64
2613,Desk,Furniture,3.0,1128.39,South,Dave,3385.17
2614,Phone,Office,5.0,331.43,East,Carol,1657.15
2615,Desk,Office,3.0,1102.3,North,Carol,3306.8999999999996
2616,Keyboard,Furniture,1.0,1206.21,East,,1206.21
2617,Desk,Furniture,3.0,996.04,South,Bob,2988.12
2618,Chair,Electronics,3.0,732.58,,Dave,2197.7400000000002
2619,Mouse,Electronics,3.0,767.86,East,Bob,2303.58
2620,Keyboard,Electronics,5.0,434.86,,Carol,2174.3
2621,Tablet,Office,5.0,1105.85,,,5529.25
2622,Chair,Office,5.0,1132.68,South,Dave,5663.400000000001
2623,Chair,Office,,808.48,,Eve,
2624,Mouse,Office,3.0,697.99,East,,2093.9700000000003
2625,Tablet,Furniture,,888.92,South,Alice,
2626,Phone,Office,1.0,806.48,South,Carol,806.48
2627,Laptop,Office,1.0,728.58,East,Bob,728.58
2628,Chair,Furniture,5.0,394.66,East,Dave,1973.3000000000002
2629,Tablet,Electronics,2.0,984.2,North,Eve,1968.4
2630,Keyboard,Office,3.0,234.86,East,,704.58
2631,Phone,Office,3.0,1100.2,South,,3300.6000000000004
2632,Tablet,Electronics,1.0,271.13,,Carol,271.13
2633,Monitor,Electronics,2.0,543.66,,Eve,1087.32
2634,Monitor,Office,2.0,248.72,South,,497.44
2635,Mouse,Electronics,2.0,1240.8,West,,2481.6
2636,Tablet,Office,,273.1,West,Dave,
2637,Keyboard,Office,5.0,159.88,West,,799.4
2638,Monitor,Furniture,,544.19,East,Dave,
2639,Chair,Electronics,5.0,1210.84,East,Carol,6054.2
2640,Laptop,Furniture,2.0,364.73,,Carol,729.46
2641,Chair,Furniture,5.0,197.81,East,Eve,989.05
2642,Desk,Office,4.0,637.32,South,Carol,2549.28
2643,Chair,Furniture,3.0,26.76,North,Carol,80.28
2644,Phone,Electronics,5.0,1227.34,,Carol,6136.7
2645,Keyboard,Furniture,,519.73,East,Carol,
2646,Keyboard,Furniture,1.0,364.18,South,Eve,364.18
2647,Desk,Office,3.0,790.14,South,Carol,2370.42
2648,Keyboard,Office,1.0,904.47,,Alice,904.47
2649,Monitor,Electronics,1.0,952.94,West,Dave,952.94
2650,Keyboard,Furniture,1.0,204.04,South,,204.04
2651,Phone,Office,3.0,104.01,West,Carol,312.03000000000003
2652,Keyboard,Office,3.0,1262.64,North,Eve,3787.92
2653,Laptop,Electronics,4.0,652.05,East,Eve,2608.2
2654,Monitor,Furniture,2.0,80.82,West,Dave,161.64
2655,Desk,Electronics,4.0,1156.63,North,Bob,4626.52
2656,Mouse,Office,,567.4,,Eve,
2657,Monitor,Office,2.0,542.3,North,Carol,1084.6
2658,Keyboard,Electronics,4.0,1422.27,South,Carol,5689.08
2659,Monitor,Office,,1230.55,East,Dave,
2660,Laptop,Electronics,1.0,1491.36,,Eve,1491.36
2661,Laptop,Electronics,1.0,1351.76,,Dave,1351.76
2662,Tablet,Electronics,4.0,332.77,,Eve,1331.08
2663,Chair,Office,4.0,589.63,North,,2358.52
2664,Chair,Electronics,5.0,845.11,North,Carol,4225.55
2665,Laptop,Electronics,3.0,1223.14,West,,3669.42
2666,Mouse,Office,3.0,559.07,,Bob,1677.21
2667,Chair,Office,3.0,554.42,North,Carol,1663.2599999999998
2668,Chair,Office,4.0,737.05,East,Bob,2948.2
2669,Tablet,Furniture,2.0,97.16,South,Carol,194.32
2670,Chair,Electronics,,630.92,,Alice,
2671,Laptop,Electronics,,1085.27,South,,
2672,Keyboard,Furniture,,126.5,North,,
2673,Keyboard,Furniture,1.0,320.28,West,Carol,320.28
2674,Keyboard,Furniture,1.0,762.17,South,Bob,762.17
2675,Laptop,Furniture,,1161.83,East,,
2676,Chair,Furniture,5.0,1163.17,,Eve,5815.85
2677,Keyboard,Office,5.0,890.39,North,,4451.95
2678,Laptop,Electronics,1.0,272.03,North,Alice,272.03
2679,Desk,Electronics,,911.46,South,Bob,
2680,Mouse,Furniture,,1300.13,West,Alice,
2681,Chair,Electronics,1.0,1092.06,North,Alice,1092.06
2682,Tablet,Furniture,2.0,28.73,,Eve,57.46
2683,Tablet,Office,3.0,522.95,South,,1568.8500000000001
2684,Tablet,Furniture,3.0,179.71,South,Alice,539.13
2685,Desk,Electronics,4.0,1409.0,,Eve,5636.0
2686,Laptop,Office,3.0,755.45,,,2266.3500000000004
2687,Mouse,Furniture,2.0,858.35,West,Alice,1716.7
2688,Tablet,Electronics,,447.46,South,Eve,
2689,Laptop,Electronics,3.0,164.67,North,Carol,494.01
2690,Chair,Electronics,4.0,942.32,East,Eve,3769.28
2691,Mouse,Furniture,,520.61,South,Alice,
2692,Tablet,Office,3.0,1206.86,South,Dave,3620.58
2693,Monitor,Electronics,1.0,1115.81,,Carol,1115.81
2694,Keyboard,Furniture,3.0,935.22,South,Carol,2805.66
2695,Monitor,Office,3.0,1212.46,North,Dave,3637.38
2696,Laptop,Office,3.0,1441.0,East,Dave,4323.0
2697,Laptop,Furniture,2.0,405.17,West,Eve,810.34
2698,Chair,Office,,475.47,South,Dave,
2699,Tablet,Electronics,4.0,924.7,West,Alice,3698.8
2700,Keyboard,Office,,505.95,East,,
2701,Laptop,Office,,58.45,West,Eve,
2702,Keyboard,Electronics,5.0,948.87,North,Alice,4744.35
2703,Keyboard,Office,2.0,946.66,East,,1893.32
2704,Monitor,Electronics,2.0,1427.75,East,Carol,2855.5
2705,Mouse,Electronics,3.0,1186.65,East,Carol,3559.9500000000003
2706,Laptop,Furniture,2.0,984.53,East,Bob,1969.06
2707,Monitor,Furniture,,143.93,North,Bob,
2708,Chair,Electronics,1.0,755.79,,Eve,755.79
2709,Desk,Office,2.0,1300.59,North,Alice,2601.18
2710,Mouse,Office,,533.22,North,Carol,
2711,Monitor,Furniture,5.0,94.33,,Eve,471.65
2712,Phone,Electronics,2.0,1056.29,South,Eve,2112.58
2713,Desk,Electronics,,60.19,East,Dave,
2714,Phone,Electronics,2.0,1249.83,,Bob,2499.66
2715,Desk,Electronics,2.0,1132.01,,Eve,2264.02
2716,Tablet,Furniture,5.0,690.43,West,Bob,3452.1499999999996
2717,Tablet,Office,3.0,1288.56,East,Bob,3865.68
2718,Laptop,Office,1.0,1342.29,West,Carol,1342.29
2719,Mouse,Furniture,3.0,227.9,,Bob,683.7
2720,Laptop,Electronics,,123.28,North,Alice,
2721,Mouse,Electronics,4.0,1139.05,East,Eve,4556.2
2722,Mouse,Office,1.0,1363.8,,Carol,1363.8
2723,Desk,Office,1.0,1343.04,South,Dave,1343.04
2724,Monitor,Electronics,1.0,667.63,South,,667.63
2725,Keyboard,Electronics,5.0,71.6,,Carol,358.0
2726,Chair,Furniture,4.0,700.3,South,Carol,2801.2
2727,Desk,Furniture,,909.31,East,Dave,
2728,Tablet,Electronics,3.0,256.41,West,Alice,769.23
2729,Monitor,Office,5.0,698.73,South,Eve,3493.65
2730,Tablet,Office,1.0,980.66,East,Alice,980.66
2731,Monitor,Office,2.0,100.61,West,Bob,201.22
2732,Keyboard,Furniture,3.0,896.04,West,Dave,2688.12
2733,Chair,Electronics,,227.59,West,Eve,
2734,Mouse,Electronics,2.0,1197.69,East,Bob,2395.38
2735,Phone,Office,,123.06,West,Eve,
2736,Laptop,Office,1.0,649.21,,Eve,649.21
2737,Tablet,Electronics,4.0,751.63,North,Dave,3006.52
2738,Chair,Electronics,,247.33,South,Eve,
2739,Keyboard,Office,5.0,446.05,East,Bob,2230.25
2740,Chair,Furniture,4.0,699.22,West,Bob,2796.88
2741,Monitor,Furniture,2.0,731.77,East,Carol,1463.54
2742,Chair,Electronics,5.0,361.8,,Dave,1809.0
2743,Mouse,Office,2.0,862.61,East,Bob,1725.22
2744,Phone,Electronics,,414.07,South,Eve,
2745,Tablet,Office,2.0,1023.42,North,Carol,2046.84
2746,Monitor,Furniture,2.0,52.53,,Carol,105.06
2747,Mouse,Office,2.0,1125.27,East,Bob,2250.54
2748,Mouse,Office,5.0,287.95,North,Bob,1439.75
2749,Laptop,Office,4.0,634.1,South,Bob,2536.4
2750,Tablet,Furniture,,1446.75,West,Eve,
2751,Mouse,Furniture,3.0,19.0,South,Eve,57.0
2752,Phone,Furniture,2.0,1090.11,North,Carol,2180.22
2753,Mouse,Electronics,1.0,1139.94,South,Dave,1139.94
2754,Desk,Furniture,,1240.11,,Bob,
2755,Chair,Furniture,1.0,77.53,,,77.53
2756,Desk,Electronics,4.0,821.47,West,Dave,3285.88
2757,Desk,Furniture,,283.52,South,Dave,
2758,Desk,Office,4.0,618.16,East,Alice,2472.64
2759,Laptop,Office,1.0,435.59,West,Alice,435.59
2760,Chair,Electronics,1.0,944.88,West,Alice,944.88
2761,Laptop,Electronics,5.0,733.8,,,3669.0
2762,Laptop,Furniture,3.0,1043.72,West,,3131.16
2763,Monitor,Electronics,5.0,1364.31,,Carol,6821.549999999999
2764,Laptop,Office,2.0,1243.63,South,Dave,2487.26
2765,Phone,Office,,134.23,South,Alice,
2766,Chair,Office,,411.15,,Bob,
2767,Tablet,Office,,1417.89,East,Dave,
2768,Keyboard,Furniture,5.0,1106.9,,Bob,5534.5
2769,Desk,Electronics,5.0,409.43,West,Alice,2047.15
2770,Keyboard,Furniture,,954.02,West,Dave,
2771,Desk,Office,1.0,616.67,South,Carol,616.67
2772,Laptop,Office,,804.95,West,Alice,
2773,Keyboard,Office,5.0,533.73,East,,2668.65
2774,Desk,Furniture,1.0,155.23,South,,155.23
2775,Phone,Furniture,3.0,419.33,West,Dave,1257.99
2776,Tablet,Furniture,3.0,1163.71,North,,3491.13
2777,Phone,Electronics,3.0,626.96,,Eve,1880.88
2778,Phone,Electronics,,1191.77,West,Dave,
2779,Laptop,Furniture,4.0,88.0,East,Dave,352.0
2780,Chair,Office,3.0,66.79,South,Eve,200.37
2781,Phone,Office,5.0,399.99,,Alice,1999.95
2782,Laptop,Electronics,,1452.71,South,Eve,
2783,Keyboard,Office,1.0,77.27,East,,77.27
2784,Chair,Electronics,,1446.67,,Dave,
2785,Laptop,Furniture,3.0,1073.96,East,Bob,3221.88
2786,Tablet,Electronics,3.0,67.03,North,Dave,201.09
2787,Desk,Electronics,1.0,219.2,,,219.2
2788,Monitor,Furniture,2.0,141.69,West,Alice,283.38
2789,Mouse,Electronics,,150.11,East,Eve,
2790,Desk,Furniture,2.0,746.99,,Carol,1493.98
2791,Keyboard,Office,,964.97,,Bob,
2792,Desk,Electronics,5.0,1184.92,,Carol,5924.6
2793,Laptop,Furniture,2.0,1391.7,East,Alice,2783.4
2794,Chair,Office,4.0,304.34,West,Dave,1217.36
2795,Phone,Office,3.0,855.33,West,Eve,2565.9900000000002
2796,Chair,Furniture,2.0,458.96,North,Bob,917.92
2797,Desk,Furniture,1.0,1286.99,North,Carol,1286.99
2798,Chair,Electronics,1.0,131.84,South,Carol,131.84
2799,Desk,Office,,727.58,West,Alice,
2800,Laptop,Office,4.0,1410.73,East,Dave,5642.92
2801,Monitor,Furniture,4.0,429.81,,Eve,1719.24
2802,Phone,Office,,1380.11,East,,
2803,Laptop,Office,1.0,333.7,,Bob,333.7
2804,Tablet,Office,5.0,641.44,East,Eve,3207.2000000000003
2805,Laptop,Electronics,3.0,524.84,East,Carol,1574.52
2806,Mouse,Electronics,4.0,753.75,North,,3015.0
2807,Monitor,Electronics,,540.76,West,Bob,
2808,Mouse,Electronics,4.0,779.6,South,Dave,3118.4
2809,Tablet,Electronics,2.0,237.75,East,Alice,475.5
2810,Mouse,Electronics,3.0,1377.4,,Alice,4132.200000000001
2811,Desk,Electronics,1.0,249.6,,Carol,249.6
2812,Desk,Furniture,1.0,527.38,West,Alice,527.38
2813,Mouse,Electronics,5.0,141.56,West,,707.8
2814,Desk,Electronics,3.0,840.97,,Alice,2522.91
2815,Monitor,Office,4.0,439.92,North,Carol,1759.68
2816,Keyboard,Furniture,1.0,581.72,,Alice,581.72
2817,Laptop,Furniture,2.0,1294.47,,Bob,2588.94
2818,Laptop,Furniture,5.0,717.11,South,Dave,3585.55
2819,Chair,Furniture,1.0,1084.2,East,,1084.2
2820,Mouse,Furniture,1.0,966.09,North,Dave,966.09
2821,Monitor,Office,4.0,988.55,North,Alice,3954.2
2822,Chair,Electronics,2.0,72.64,South,Eve,145.28
2823,Tablet,Furniture,,638.94,West,Dave,
2824,Desk,Electronics,3.0,664.73,,Bob,1994.19
2825,Desk,Furniture,1.0,614.23,South,Carol,614.23
2826,Monitor,Furniture,2.0,331.7,,,663.4
2827,Monitor,Office,3.0,404.49,North,Alice,1213.47
2828,Tablet,Electronics,3.0,405.3,South,Carol,1215.9
2829,Mouse,Office,5.0,195.79,South,,978.9499999999999
2830,Mouse,Furniture,4.0,719.68,West,Bob,2878.72
2831,Keyboard,Office,,801.28,South,Alice,
2832,Laptop,Furniture,2.0,1369.74,South,Dave,2739.48
2833,Mouse,Electronics,3.0,1332.15,South,Carol,3996.4500000000003
2834,Monitor,Furniture,4.0,591.15,,Alice,2364.6
2835,Desk,Electronics,3.0,1478.97,,Eve,4436.91
2836,Mouse,Furniture,,739.31,,Alice,
2837,Tablet,Furniture,5.0,1421.53,,Carol,7107.65
2838,Keyboard,Office,1.0,751.7,West,Bob,751.7
2839,Keyboard,Furniture,4.0,967.1,South,Carol,3868.4
2840,Monitor,Furniture,1.0,600.61,East,Eve,600.61
2841,Mouse,Furniture,4.0,948.13,South,,3792.52
2842,Monitor,Office,4.0,44.47,North,Dave,177.88
2843,Mouse,Furniture,3.0,798.02,North,Dave,2394.06
2844,Chair,Office,2.0,1456.2,West,Dave,2912.4
2845,Keyboard,Furniture,1.0,1490.13,West,Bob,1490.13
2846,Desk,Furniture,3.0,1277.56,West,,3832.68
2847,Tablet,Furniture,5.0,197.26,North,Carol,986.3
2848,Chair,Furniture,1.0,172.87,South,Eve,172.87
2849,Desk,Office,,1411.73,,,
2850,Mouse,Office,5.0,574.29,West,Bob,2871.45
2851,Keyboard,Furniture,5.0,852.91,,Eve,4264.55
2852,Keyboard,Electronics,2.0,439.81,South,,879.62
2853,Phone,Electronics,3.0,888.09,West,Dave,2664.27
2854,Keyboard,Office,3.0,907.59,West,Carol,2722.77
2855,Phone,Office,2.0,959.46,West,Bob,1918.92
2856,Monitor,Furniture,,1378.23,West,Bob,
2857,Laptop,Office,1.0,640.05,North,Eve,640.05
2858,Keyboard,Furniture,,11.83,West,Bob,
2859,Tablet,Electronics,3.0,1220.2,North,Bob,3660.6000000000004
2860,Laptop,Furniture,5.0,450.96,South,Dave,2254.7999999999997
2861,Mouse,Furniture,,465.47,North,Dave,
2862,Tablet,Furniture,5.0,1374.39,West,Alice,6871.950000000001
2863,Tablet,Electronics,3.0,368.0,East,Carol,1104.0
2864,Mouse,Furniture,,1341.96,,Eve,
2865,Phone,Furniture,4.0,521.87,,Eve,2087.48
2866,Laptop,Electronics,5.0,65.39,West,Alice,326.95
2867,Mouse,Furniture,1.0,432.37,West,Alice,432.37
2868,Laptop,Furniture,1.0,239.37,North,Carol,239.37
2869,Laptop,Electronics,1.0,304.02,North,Carol,304.02
2870,Tablet,Furniture,4.0,143.47,,,573.88
2871,Mouse,Electronics,5.0,1065.32,,Alice,5326.599999999999
2872,Chair,Office,4.0,1153.99,,Carol,4615.96
2873,Phone,Office,2.0,179.74,,Bob,359.48
2874,Desk,Electronics,5.0,989.05,North,Eve,4945.25
2875,Tablet,Furniture,4.0,448.37,East,Dave,1793.48
2876,Chair,Office,5.0,1374.2,East,Bob,6871.0
2877,Desk,Furniture,2.0,1063.44,East,,2126.88
2878,Mouse,Furniture,1.0,1132.98,South,Dave,1132.98
2879,Monitor,Office,,1310.28,South,Dave,
2880,Desk,Furniture,1.0,247.08,South,,247.08
2881,Chair,Electronics,3.0,563.22,North,,1689.66
2882,Monitor,Furniture,,326.69,East,Alice,
2883,Phone,Office,3.0,95.81,North,Alice,287.43
2884,Chair,Furniture,,250.82,East,Alice,
2885,Mouse,Electronics,,1345.06,,Eve,
2886,Tablet,Office,2.0,168.62,,Alice,337.24
2887,Mouse,Electronics,4.0,781.57,,Dave,3126.28
2888,Tablet,Furniture,5.0,1103.79,West,Alice,5518.95
2889,Monitor,Furniture,,1097.22,East,,
2890,Tablet,Office,5.0,1345.79,North,Carol,6728.95
2891,Phone,Furniture,,1050.41,West,Alice,
2892,Monitor,Office,3.0,159.73,South,Carol,479.18999999999994
2893,Chair,Electronics,1.0,214.29,East,Dave,214.29
2894,Keyboard,Electronics,3.0,1449.59,West,Carol,4348.7699999999995
2895,Monitor,Electronics,,467.94,North,,
2896,Desk,Office,1.0,842.45,North,Bob,842.45
2897,Tablet,Electronics,5.0,52.0,South,Bob,260.0
2898,Desk,Furniture,2.0,733.99,West,Alice,1467.98
2899,Desk,Furniture,4.0,717.57,East,Dave,2870.28
2900,Laptop,Electronics,,1038.73,East,Alice,
2901,Phone,Electronics,,122.1,South,Alice,
2902,Mouse,Electronics,1.0,934.31,,Eve,934.31
2903,Mouse,Electronics,4.0,1175.39,South,Alice,4701.56
2904,Laptop,Office,3.0,1494.84,,Bob,4484.5199999999995
2905,Chair,Furniture,1.0,916.49,,,916.49
2906,Mouse,Electronics,2.0,322.31,North,Alice,644.62
2907,Monitor,Furniture,5.0,10.52,North,Alice,52.599999999999994
2908,Monitor,Furniture,1.0,821.17,,Dave,821.17
2909,Phone,Office,5.0,268.38,West,Bob,1341.9
2910,Monitor,Electronics,3.0,649.83,West,Dave,1949.4900000000002
2911,Laptop,Furniture,,712.11,East,Eve,
2912,Desk,Electronics,3.0,1259.18,North,Dave,3777.54
2913,Monitor,Electronics,4.0,1099.74,South,,4398.96
2914,Mouse,Furniture,4.0,956.69,,Alice,3826.76
2915,Keyboard,Furniture,4.0,984.93,East,Alice,3939.72
2916,Desk,Electronics,3.0,1235.66,South,Eve,3706.9800000000005
2917,Desk,Office,3.0,408.99,North,Alice,1226.97
2918,Tablet,Electronics,1.0,818.4,,,818.4
2919,Phone,Office,,245.9,South,Bob,
2920,Monitor,Furniture,5.0,615.2,North,Bob,3076.0
2921,Chair,Furniture,1.0,1408.72,,Carol,1408.72
2922,Chair,Electronics,5.0,75.27,West,,376.34999999999997
2923,Desk,Electronics,5.0,736.92,,Alice,3684.6
2924,Phone,Furniture,5.0,1361.86,North,Dave,6809.299999999999
2925,Desk,Electronics,5.0,162.52,East,Eve,812.6
2926,Desk,Office,5.0,472.95,East,,2364.75
2927,Tablet,Furniture,5.0,938.86,,Alice,4694.3
2928,Phone,Office,1.0,1435.02,,,1435.02
2929,Laptop,Office,,1203.85,West,,
2930,Mouse,Furniture,,426.52,East,Alice,
2931,Chair,Furniture,4.0,1249.91,South,,4999.64
2932,Laptop,Electronics,,616.87,North,Alice,
2933,Phone,Electronics,4.0,908.06,North,,3632.24
2934,Phone,Furniture,4.0,1248.17,North,,4992.68
2935,Tablet,Furniture,,1338.87,,Dave,
2936,Desk,Office,4.0,241.98,South,Bob,967.92
2937,Monitor,Office,,875.93,South,Carol,
2938,Monitor,Office,5.0,7.34,,Eve,36.7
2939,Phone,Furniture,,760.95,West,Eve,
2940,Phone,Electronics,3.0,1379.36,,Carol,4138.08
2941,Chair,Furniture,,463.73,,Dave,
2942,Phone,Furniture,2.0,785.2,East,Dave,1570.4
2943,Tablet,Electronics,3.0,288.65,South,Carol,865.9499999999999
2944,Monitor,Office,3.0,1104.8,South,Eve,3314.3999999999996
2945,Phone,Office,5.0,834.15,East,Carol,4170.75
2946,Phone,Office,2.0,636.76,West,,1273.52
2947,Mouse,Electronics,1.0,115.58,West,Bob,115.58
2948,Mouse,Furniture,2.0,769.71,South,,1539.42
2949,Monitor,Electronics,4.0,1474.04,West,Alice,5896.16
2950,Mouse,Office,,1389.39,East,Dave,
2951,Mouse,Electronics,2.0,433.08,North,,866.16
2952,Mouse,Office,5.0,391.48,South,Carol,1957.4
2953,Keyboard,Office,2.0,1033.39,North,Dave,2066.78
2954,Phone,Electronics,,1004.28,,Carol,
2955,Keyboard,Furniture,4.0,817.51,South,Eve,3270.04
2956,Phone,Electronics,2.0,1246.29,,Bob,2492.58
2957,Keyboard,Electronics,5.0,1371.38,,Carol,6856.900000000001
2958,Laptop,Furniture,1.0,975.66,North,Carol,975.66
2959,Tablet,Electronics,3.0,438.59,North,Bob,1315.77
2960,Tablet,Electronics,,1323.74,West,Carol,
2961,Desk,Electronics,1.0,1324.75,North,,1324.75
2962,Desk,Electronics,4.0,1161.82,South,Alice,4647.28
2963,Monitor,Office,1.0,1078.14,,Carol,1078.14
2964,Chair,Office,3.0,1266.19,,Dave,3798.57
2965,Keyboard,Electronics,4.0,1287.73,West,Carol,5150.92
2966,Tablet,Office,3.0,353.61,East,,1060.83
2967,Desk,Office,4.0,986.38,West,,3945.52
2968,Desk,Furniture,2.0,537.33,East,Bob,1074.66
2969,Chair,Office,4.0,1163.09,South,Bob,4652.36
2970,Monitor,Furniture,5.0,1442.12,West,Eve,7210.599999999999
2971,Tablet,Electronics,1.0,222.13,,,222.13
2972,Phone,Office,,746.7,West,Alice,
2973,Monitor,Office,,934.55,South,Eve,
2974,Laptop,Furniture,,792.66,,Alice,
2975,Keyboard,Electronics,3.0,105.72,North,Dave,317.15999999999997
2976,Phone,Electronics,,427.31,East,Bob,
2977,Desk,Electronics,3.0,353.91,East,Bob,1061.73
2978,Mouse,Furniture,2.0,345.79,,Dave,691.58
2979,Chair,Electronics,5.0,1014.74,,Carol,5073.7
2980,Mouse,Electronics,,711.73,,Alice,
2981,Desk,Furniture,3.0,998.41,East,Dave,2995.23
2982,Keyboard,Electronics,2.0,962.69,East,Eve,1925.38
2983,Monitor,Furniture,5.0,392.03,North,,1960.1499999999999
2984,Desk,Furniture,3.0,209.83,,Alice,629.49
2985,Mouse,Office,,1201.28,South,Bob,
2986,Monitor,Furniture,2.0,503.34,South,Carol,1006.68
2987,Phone,Electronics,1.0,131.26,West,Eve,131.26
2988,Tablet,Furniture,1.0,1126.69,West,Carol,1126.69
2989,Mouse,Office,4.0,1093.98,,Carol,4375.92
2990,Tablet,Furniture,3.0,38.79,,Dave,116.37
2991,Phone,Furniture,2.0,1131.75,West,Alice,2263.5
2992,Laptop,Furniture,3.0,1466.97,North,Carol,4400.91
2993,Phone,Furniture,,1159.69,East,Eve,
2994,Mouse,Electronics,,772.51,,,
2995,Keyboard,Electronics,2.0,1286.05,West,Carol,2572.1
2996,Phone,Electronics,,460.07,South,Carol,
2997,Desk,Electronics,5.0,552.2,,,2761.0
2998,Chair,Furniture,5.0,1285.14,South,Alice,6425.700000000001
2999,Chair,Office,1.0,468.4,North,Bob,468.4
3000,Chair,Office,4.0,1240.74,,Dave,4962.96
3001,Tablet,Furniture,1.0,767.13,North,Dave,767.13
3002,Desk,Office,5.0,64.39,South,,321.95
3003,Monitor,Electronics,4.0,385.39,South,Alice,1541.56
3004,Mouse,Furniture,1.0,1055.22,North,,1055.22
3005,Mouse,Electronics,4.0,1171.99,East,,4687.96
3006,Monitor,Office,4.0,134.36,East,Bob,537.44
3007,Chair,Electronics,1.0,1095.74,West,Carol,1095.74
3008,Mouse,Furniture,2.0,640.37,East,Dave,1280.74
3009,Desk,Electronics,5.0,771.16,North,Bob,3855.7999999999997
3010,Laptop,Electronics,3.0,889.32,South,Carol,2667.96
3011,Phone,Furniture,,1086.55,,Bob,
3012,Mouse,Office,2.0,225.44,,Alice,450.88
3013,Desk,Electronics,1.0,26.89,South,Carol,26.89
3014,Keyboard,Furniture,2.0,1297.75,,Alice,2595.5
3015,Mouse,Office,5.0,590.41,South,Alice,2952.0499999999997
3016,Phone,Office,,464.99,West,Alice,
3017,Mouse,Office,4.0,871.27,,,3485.08
3018,Tablet,Electronics,5.0,1013.44,North,Bob,5067.200000000001
3019,Monitor,Electronics,3.0,1084.04,North,Carol,3252.12
3020,Mouse,Furniture,2.0,477.27,West,Dave,954.54
3021,Desk,Electronics,4.0,707.32,North,Dave,2829.28
3022,Tablet,Electronics,5.0,237.05,East,Carol,1185.25
3023,Keyboard,Electronics,3.0,228.89,East,Bob,686.67
3024,Chair,Electronics,2.0,1459.6,,,2919.2
3025,Chair,Electronics,3.0,1290.46,,Bob,3871.38
3026,Chair,Electronics,3.0,725.57,West,Carol,2176.71
3027,Tablet,Office,2.0,131.71,North,Alice,263.42
3028,Chair,Furniture,3.0,1242.11,,Eve,3726.33
3029,Phone,Electronics,5.0,199.66,,Eve,998.3
3030,Mouse,Office,5.0,491.79,South,Eve,2458.9500000000003
3031,Chair,Office,,120.74,West,,
3032,Tablet,Electronics,4.0,795.24,North,Carol,3180.96
3033,Mouse,Office,4.0,278.93,West,Alice,1115.72
3034,Monitor,Furniture,4.0,432.17,,Dave,1728.68
3035,Phone,Electronics,,192.59,North,Dave,
3036,Laptop,Furniture,4.0,1035.05,West,Bob,4140.2
3037,Monitor,Furniture,5.0,1401.68,East,Dave,7008.400000000001
3038,Mouse,Furniture,,387.63,South,Dave,
